Predicted labels before feature engineering,Predicted labels after feature engineering,No of new features,new_feature_1,new_feature_2,new_feature_3,new_feature_4,new_feature_5,new_feature_6,new_feature_7,new_feature_8,new_feature_9,new_feature_10,new_feature_11,new_feature_12,new_feature_13,new_feature_14,new_feature_15,new_feature_16,new_feature_17,new_feature_18,new_feature_19,new_feature_20,new_feature_21,new_feature_22,new_feature_23,new_feature_24,new_feature_25,new_feature_26,new_feature_27,new_feature_28,new_feature_29,new_feature_30,new_feature_31,new_feature_32,new_feature_33,new_feature_34,new_feature_35,new_feature_36,new_feature_37,new_feature_38,new_feature_39,new_feature_40,new_feature_41,new_feature_42,new_feature_43,new_feature_44,new_feature_45,new_feature_46,new_feature_47,new_feature_48,new_feature_49,new_feature_50,new_feature_51,new_feature_52,new_feature_53,new_feature_54,new_feature_55,new_feature_56,new_feature_57
1,1,57,0.7597161939665994,-1.455140253612509,-2.6296873298559045,-4.527534401687668,1.5127783171033748,1.2357074277977043,-0.3730413250082027,-1.044162445781495,-0.11444135450505032,-2.3244462166360913,1.8377783564726153,0.9549332404001591,-1.19435673680127,-2.5086382474885243,-0.8908481983677528,2.191340520829529,-0.496431183148225,0.4649685741657063,0.06107937349313686,-0.46553443619318957,-0.5628806226661085,-0.04371872824212637,-1.0494117491610944,1.7140057817244923,-0.038984701407944806,0.6450441231850456,-0.632934688163857,-0.8863553123692894,-0.11818703503676588,-0.07795220702668165,-2.0289177175060593,-1.073448027441547,0.34258034817251243,1.2726799841533978,-0.3192196038832445,-0.15497331939695622,1.00579880556067,-0.6662433941137686,-0.7137966897499458,-0.1520361687879716,0.06389793682197441,-0.5591124388140513,-0.7868044014544644,0.941323263289893,-0.5198407659499942,-0.3951633724322458,-0.488453736070319,0.04037606676473479,-0.8322424949450961,-1.0703151177293357,0.38384184537802263,-0.8071543710306398,-0.7935144638246288,-0.07841754478924225,0.004629915217981352,-0.41085161915048657,-0.12028043441910756
1,1,57,1.4349708702707233,3.8679950193131067,-0.39691138723917074,-2.7893938170521104,0.28127261265731646,-2.055361897353458,-1.4181653597087516,-1.123866182233255,2.6281093983590873,-1.6420974176464427,0.4478474908699042,1.5140199087528867,-0.6210025287094801,1.4285033691864053,-2.719358518926466,0.8647203362834417,-0.36492420834709455,-2.7404620923907577,0.5922089986030116,-0.23498174092051616,-1.0228945407210628,0.3891997988370989,-0.40955047029645175,0.25368390405293084,-0.759232621962359,0.5648064329546229,-1.0947678373344794,-1.482332809734253,-0.8027972628645226,-0.035464516738808155,0.8711866309144961,-0.1739840986182433,-0.1991532783251591,-0.5804002338169149,0.7924383018668939,0.3124917916032201,0.29218988488833814,-1.005758259992107,0.48544749441483015,-1.0403489800868029,0.1743313910167188,-0.3409052275888625,-0.09815054829016764,-0.3981196648708076,-0.4731343430390511,-0.7676949786025019,1.2396977547831451,-0.8758164085880891,0.9596176875618988,0.7810499027806505,-0.2450121466302588,0.14611591337544114,-0.5347528742614895,0.20418123336195573,0.5408657514239559,0.41847009307289035,0.0871333910597231
1,1,57,2.733249594908849,-1.9456516883474877,1.9154731308795239,3.411901706995606,-0.39475726879108564,1.5816515888115368,-4.7411460228604785,-1.4913280772201996,-1.7735913100599612,-3.3006482982472742,2.515097954383908,0.20629876450048268,-1.6631365168873395,4.752382603198852,1.4028200587719546,1.571201232016137,1.7607580015942097,-3.169488441602796,1.144311917476682,-0.5951332956382905,1.2450842759023195,-1.6914104635773388,0.6578904990770643,3.6861419959311355,-0.39456697422236986,-0.028154389071490933,1.0777765802122872,-0.9498077073060429,-1.4832054393773684,-0.7405948246516548,-0.053020588653018,1.0262763892425886,0.007066200454756798,0.7523212975042761,1.0748019216789781,1.036391776089714,-0.02882267913679648,1.7172153574661126,-1.1191158063140332,-0.43057758760616477,0.47196513339053164,-0.3796987284031662,0.4200776220910276,0.7434455085245127,-0.18076187467158253,-0.5285906586369777,0.2788962586940836,0.44453478982769273,0.3128209831328899,-1.0118778596484643,0.9271038790433572,0.6085575051867873,0.5115816045608997,-0.3528003950609322,0.32069570934274105,-0.05464060637417711,0.2660745398962215
1,1,57,-0.42109389041016093,0.6971456155648628,-1.2400585651566889,-2.7061543171336133,0.04171280763779525,-3.2222170773547183,-2.6558480904580617,-2.2699298502618896,-0.8967186965331274,-3.7482941083205628,-1.0151773569509763,0.3684121771475389,1.3607830602658246,0.9658566619431532,-1.7630352362246189,1.0101309263610572,1.3374610156886129,-1.064566712806099,1.1907852624470963,-1.0952792578950226,-1.3226044927903555,0.09625178577805261,0.6150918021213777,0.9913883441501486,2.1026728354654907,0.21104399635028837,-0.9206887735644586,-2.055599680100741,-1.1364634029583451,-0.40538546654941904,-0.1070533487147542,0.5398741334478055,-0.03996246543486807,-0.6230988549428444,-0.20801113731217602,-1.2052194244411756,-0.6893552250199577,0.6339697363432197,1.393857134674266,-0.8095617581761877,0.42399389793834535,0.6194814304084004,0.24472772834150058,-0.08269876743967067,-0.5121327952089744,-0.8093505942550197,0.430171376580774,-0.34499242715388406,0.02339041588183975,0.4674751842149184,-0.08050782154817449,0.15230536610804318,-0.14023684891780852,-0.2905774763418579,0.21601623221410243,0.26338418088547266,0.20556513274587943
1,1,57,0.6977288406923969,-2.9640836845249856,-3.2415145155435563,-4.880204107695382,3.2554016420712464,2.3670970051652485,0.7779077765962554,0.46738544238369195,-1.2936689788991524,-2.856602939558436,-1.8130397980725756,-0.8057216699570137,-0.643075155867909,0.8536834253284865,-1.8681901728795203,2.2464171646458073,0.05205403595112062,0.9735253296384087,0.5747055392031192,0.6299946130646427,-0.47451437480449227,0.8209619067789761,0.8255197085887697,0.5319333603414054,0.7519599228672889,-0.18534413493280427,-0.25869224522243134,0.18442203841453403,0.30544185937946294,0.605703511961991,0.0770306039474093,0.2971578294863612,-0.15791241394200248,-0.9949915989313092,-0.3177552271106799,-0.07149394741285096,0.3828924312882564,-0.8130460399974355,-0.4634713018596627,-1.1694055896615774,0.7160451959964038,-0.5145825881346107,-0.6427592095676329,-0.04345894943948617,-0.09152431809283242,-0.21239352796073277,0.5842387258205944,0.23858816065858232,-0.2920204954417316,0.411772601250876,0.26405725944041836,-0.23331608259003012,-0.11343636677853937,0.23204901045631016,0.15030916643465694,0.43068815843369856,-0.2305209320909398
1,1,57,2.9995941370417016,0.3672139693879933,0.5588172738105106,0.23609261241070434,-0.5562545901049638,-1.0965058107340404,-3.8033302834759355,-2.212863580406866,-3.804788707579091,-4.018128824848664,0.7585635799370108,1.0089206403205249,-1.084277407720078,3.016151206867539,-0.23733238201505735,0.006999754630217395,0.5128764913927176,-1.6194428939073793,0.9465482447857598,-0.8392448404907124,-0.8676245745692505,-1.284481197736598,0.8423473885277166,1.7553981802091982,-0.8726277160920689,0.35656797342911717,0.6798254064431566,-0.9883220747358308,0.17436678657087845,-0.07698539029180693,-0.6600546637299792,0.687063738873182,0.3657444516560286,0.8464890023331778,1.4406121989604288,1.1529992761669348,0.03996947494346828,0.8806551530589294,-0.4752359631947374,-0.5441621756920224,-0.8514686123487738,1.3189775847882217,-0.029744295570660766,0.7779160814107259,0.46740252464850457,0.3144369418776878,0.9618472296397377,0.20529739306188458,-0.05709844621275161,-0.923221006646544,0.5088401178886892,0.79472373651986,-0.202254832084099,-0.5859392774688349,-0.19314730631947918,0.0034953135029545776,-0.24436351020571445
1,1,57,0.7731712911723175,-3.8292729010444306,1.953339733066627,-4.869976095007938,-4.1220974136418125,-5.47654405926442,-1.8479028904692942,1.181425273430998,0.5876686634443958,-0.004495363083926928,-2.565335555312962,-0.13189961031185973,-1.2987241618213239,1.4404032007013587,0.5977531826177067,0.11069146718342288,-3.4485558992324568,-0.49160886275826965,1.6730414887684548,-0.16587373603129837,-0.9952410660867675,-1.8369729441527356,2.0920287923592182,-0.45656188090857924,-0.10720709188680476,-0.5775890423133886,0.11829332203547968,-0.15575441991657954,-0.6313305191829532,-0.49940978308123185,-0.06774039484366157,-0.4114237395260453,-0.4427025160698822,-0.5490788399538941,0.5856594867184849,-0.4886437898732048,0.02153349006917327,-0.5586635492076968,0.03842143500655178,-0.10680582396909115,1.564345410247952,0.6792791115159122,0.0453270178662034,-0.2384415463078756,0.4461092972949184,-0.560583168564303,0.4410345489706909,0.13561998364046607,-0.4910865532107749,-0.6026401544206687,-0.17516430069320568,-0.20834755102526772,-0.2438410353733025,-0.02959309917496034,0.1297978326647809,-0.19417453719371608,-0.5604351372303202
1,1,57,-0.3022828742644073,-0.5468795908026312,1.807372406254063,4.292870269055674,-3.7713391850677755,-3.156701424203327,-1.4565675531867182,-0.27991721032665906,-1.0996198126678456,-2.313774774874331,0.2847039946620887,1.8567607688242707,0.6558024144253953,0.23150188302421867,0.15455693450993813,0.42857855567816094,-0.3698982051756707,-1.08323617392665,2.935315264755306,-0.996435380735235,0.3116270582055697,0.009958221778740945,0.7740819068267822,-0.12936303342127425,1.2293670675685964,-1.8365501199069432,0.34898826013883905,-2.509072473328705,0.31515069458876005,-0.014959054080788969,0.746255246115829,0.6619613321728238,1.0583530112340216,-0.6876663598462247,0.39573756812057903,-0.18187863154450373,-0.799818671228314,-0.055854606893388226,-1.4025819989932264,-0.4029556688045272,0.6838423672291724,-0.5710097894924369,-0.551528043207638,-0.19287447322316134,-0.48326995683521595,-0.840493620440847,0.13029491921125366,0.3455511266666787,0.12974758258335156,-0.12792859305475943,-0.34318420211972134,-0.048434583281114676,-0.06817800251474178,-0.5101408333418876,0.023121735957385973,0.4160095437134587,0.19876007144135222
0,0,57,-1.3202061428491574,0.4346936264842802,3.0874121719977987,3.9921333123799085,6.530796664032821,0.7161033789402037,-2.7048219221729424,-2.325687674270759,0.6303659660571399,0.26938612650399296,-2.544313294129643,-2.604850526520635,3.4560930932181644,-0.5709700403218326,0.03664826207100501,-1.9440798771666643,0.09265225840255267,-1.4285072425790704,-0.1743369540427847,-1.567848601089552,1.8897050419734829,-0.6230476784009141,0.22135025927251056,0.2540857678869634,-0.23378787618607744,2.638335570550277,0.2709261965172154,-0.6829693502940516,0.87349034251335,-0.7546675399212617,-1.677286577334349,0.15074462294383345,-0.9961857264343579,-0.43858986979463044,0.05779270018740532,0.3566559098236993,0.4762700489515375,-0.7052412228907734,-0.8692693061118375,-0.46149535469091096,-0.6518132932117889,0.7617435848651536,-0.550404388248558,0.372775687764928,0.5598667224335835,0.1412009094577184,0.7208628660633171,0.430067733443059,0.23147908803738224,1.0576966548513165,-0.48903068870795774,-0.10245302432101594,0.15490075473694062,0.009555087399996038,-0.19322329632827048,-0.0624831673113346,0.06937676410771575
0,0,57,-1.2177203685416678,0.8368026108650416,3.748641548658849,2.0422869928270986,5.3454059543490455,0.04757805097841635,-4.44341542438252,-1.3550196970457633,2.1315853733749877,-1.4227183507015377,-3.1534086807269275,-3.1791228658741777,2.496196762354024,0.2717087071099724,-0.09508056433105001,-2.1309508402833313,-0.3865610328214157,-0.44699004108907303,-0.08706910108697107,-0.4244467075849492,2.0985032870487723,0.08657706526299701,0.6775005668034364,-1.0777563342573162,-1.232600053367508,2.618924508708425,0.9523006392040727,-0.7593743902202771,0.5775687046425364,0.044994049456355774,-1.62418423984315,-0.7463976554061093,-1.4810135515942073,1.0351604469854734,0.13198461155883678,-0.14432464906981138,0.3988827392952876,-1.3070568135654947,-1.3235039113053446,-0.5278751846406392,-0.1695851213478306,0.5323632677056459,-0.29124365866535346,0.15067003712896687,0.14973183847725227,-0.18408622107494602,-0.06860583485513992,0.15660347887296658,0.9727352444016892,0.8289369132652202,0.1404380911837605,0.3149686432842832,0.22070393000246138,-0.1413691194559007,-0.39539018901995604,-0.060463543230231565,0.690293971063863
0,0,57,-3.2392079017072803,-3.0759004870036897,5.60139508411426,5.819059532760983,2.602481521810575,-1.5335330007522996,-1.5767815840403134,-1.4583847834123198,1.6777854509626473,1.2202812392537552,0.832165457547066,-1.6414453182780226,-0.48709404586891397,0.8750236217832554,-1.7526019415919438,0.5929227087754704,-1.6022784083732593,0.6940071992593768,0.08564051740746922,-0.5625780252844181,1.3040914005403155,-0.21566559115689884,0.5706438778236749,0.029238078675650987,-0.3416533634472856,-1.010676932111695,2.128939779050216,1.0826765387292707,0.4575003867228231,-1.5058579990949346,-0.13871193191670078,0.1632040657381824,0.41432320003188017,-0.053322634647525,-0.7142998242278384,-0.5614073689854411,-0.4367121791632388,-0.5114497578833378,-1.6894808531928278,0.4537715973185036,0.06597341854639625,-0.21312329952866094,-1.0325238282384983,-0.692257481269941,-0.6104485245966415,0.2514859674861163,0.016157560097214405,-0.05863873412883533,1.1691613126038678,-0.24564049817733175,-0.08053796934649031,-0.2134318598525985,-0.31887491690512104,0.08538144258909225,-0.01719338623244506,-0.11042220943982783,0.5329769228071172
0,0,57,-3.1194963159039775,-4.115937599219075,2.393394446761867,2.9852341668192937,1.0766558536592457,-0.7414142252491226,2.3276090617831993,-1.3755315900360112,0.49609140152490583,-1.3103963141278416,-0.33182049370965544,-0.419793580797137,-0.30615862874899613,1.7679736090352012,0.7643582698791728,1.9498115879099205,-1.6353123366189015,1.1409762832362624,-0.6647080173572302,-1.6987769286985044,0.3010495224003414,0.8129820868067004,1.4353247260505626,1.2708374946204501,0.18717070777540445,-0.28713174280639797,1.9296913643927527,-0.33545165255928744,0.13666204640682925,0.5565749355708788,0.68804405072724,0.08582775154924975,-0.3874510975210604,0.2505398798917235,-1.691740902586702,-0.8417751217180033,-1.0948151929519456,0.8651983050726393,-0.6305849741871019,0.253034338161188,-0.048836602149693396,-0.3547182446044092,0.056207526245263505,-0.762553809117813,-0.5528152925747751,0.1643094261228244,-0.03879936356183638,-0.7093308383652548,0.19272528173258757,0.07866218788137869,-0.07484625694058178,-0.16740954749788664,0.0653718507342317,-0.07670164314618814,0.5979338126547318,-0.6754599860222779,0.647144852087148
0,0,57,-2.0579875296096954,3.3159444425658555,-3.2739815040753224,4.757401027119355,-2.8241175081998406,1.8731159408097577,3.1853369596372954,-0.6794844714374157,2.1538260668687865,0.65281175330414,1.4853386463108464,-3.005939199119928,-0.10543034852728814,0.8977688152847392,-0.5348151808933838,0.07362780611366886,-0.41746711036374395,2.5544440336747902,0.5934265409792365,-0.5224379826690398,0.15818814366917142,0.10719847844000412,2.5248135483210423,-2.4833731360945253,-0.5838698164848106,-0.7927196006763608,0.15465752747733477,-0.6214389660816697,0.13795492148936475,-1.602703468109397,-1.0498497968523652,-0.3624891927455008,-0.6810980186271438,-0.034651921244018086,-0.014555302386701309,0.3511470562426065,0.7652653860853204,-0.07006615180079886,0.46940124612836986,-0.06640061187285569,-0.9068866000905335,1.6978050589682279,0.8171164384130335,0.4918887516872551,0.0006320856963770265,0.5669690840351959,0.7454495610324291,0.40361985116184934,-0.1816918310871281,-0.9389612723024782,0.17058481450818969,0.07555172234275133,-0.5978045690787341,-0.7321185274767349,-0.15438570606781013,-0.3904028808977764,-0.20887263232764658
0,0,57,-3.2659765383382102,-1.7967663316237952,-1.088574154614533,3.5591352077220906,5.890542854452449,2.234664932853365,0.34557497739500864,-2.184079857564059,2.102999122881173,-0.43670663534644244,-1.9903626036684219,-4.790489786359098,0.19775197259001043,-0.7267461089968036,1.963767487016631,1.7262168187308435,-2.1280269474530447,-3.381262143505419,1.314237826357942,-0.19803520810617745,1.2621989260399056,1.7592485468139814,0.6824159810009905,1.4834407852425553,0.6588834199236768,-0.752579248081117,0.15690840218015178,-0.5633049609088226,-0.6709994985944235,-1.1956841925136217,1.5309463481856536,-0.6954251283910423,-1.5017350546026345,-0.7699854424783685,0.7424532484568858,-0.6036382714711738,-0.521291715096164,-0.3494584750456061,-0.27295080042746767,1.3380556074750896,0.752864399402914,-1.1701194279348461,-0.014753213344148036,0.15078568890066127,0.04228843579989845,0.1859987221474017,-0.0016948621686152948,0.3604708897286223,-0.4097907361816964,-0.5760114236034145,0.46794336495764527,0.16474393973381496,-0.4693490552301579,-0.4128807287708711,-0.10184313320521944,0.02655691241925661,-0.1889117005875894
